url,title,rating,reviews,initial_price,final_price,currency,image,seller_name,breadcrumb,product_specifications,product_description,seller_ratings,seller_ship_on_time,seller_chat_response,sku,mpn,colors,variations,color,returns_and_warranty,is_super_seller,promotions,brand,product_variation,lazmall,domain,number_sold,gmv,anomaly_columns
https://www.lazada.co.id/products/trunki-ride-on-kids-suitcase-frieda-cow-i7953989-s10137171.html,Trunki Ride on Kids Suitcase Frieda Cow,1.0,1.0,0.0,939000.0,IDR,"[""https://img.lazcdn.com/live/id/p/d300b1667c9279e10e9ca45a96fc92ef.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/live/id/p/d300b1667c9279e10e9ca45a96fc92ef.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/live/id/p/e2f9f4ce01c56fb7ebd1b8ca6492f610.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/live/id/p/0ef53ced146e2f4fae406f18e92d9215.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/live/id/p/06f58d828dc0717712038e36d7fd2883.jpg_120x120q80.jpg_.webp""]",Lolibi,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Trunki""},{""name"":""SKU"",""value"":""TR356TBAA4XCOAANID-9814469""},{""name"":""Model"",""value"":""Lolibi-TR0047-GB01""},{""name"":""Tipe Garansi"",""value"":""tidak ada jaminan""}]","Koper anak Bisa dikendarai Kapasitas 1.8kg Trunki diciptakan untuk menjauhkan si kecil kebosanan saat sedang bepergian jauh. Dirancang agar anak-anak bisa membawa semua barang-barang favorit mereka dalam satu koper. Terbuat dari plastik namun tahan lama yang sama ringannya seperti koper dewasa. Selain untuk menyimpan barang-barang, Trunki Ride On Kids Suitcase juga bisa dikendarai sebagai mainan ketika perjalanan anak terasa membosankan.Luas kapasitas : 1,8 kgCocok untuk umur 3 Tahun atau lebih1. 18 LITERS CAPACITYMemiliki banyak ruang untuk mengemas pakaian dan mainan si kecil.2. SECURE LOCKABLE CATCHESKunci keamanan menjaga barang yang dibawa tetap aman saat perjalanan. 3. LIGHTWEIGHT AND DURABLEKoper terbuat dari bahan berkualitas tinggi sama seperti koper untuk orang dewasa.4. COMFY SADDLESandaran untuk kaki si kecil didesain agar nyaman saat si kecil mengendarai kopernya.5. HORN GRIPS FOR STABILITYTanduk di depan koper berfungsi sebagai setir untuk si kecil mengarahkan kopernya. Bisa juga digunakan untuk pegangan si kecil saat koper ditarik oleh orang tua.6. TOW STRAP WITH KEYStrap untuk memastikan isi dalam koper aman dan tidak hilang. Strap juga bisa digunakan untuk menarik koper sementara si kecil mengendarai koper mereka.7. CARRY HANDLEDilengkapi tali strap sehingga bisa dijinjing dengan tangan.8. SOFT RUBBER TRIMDilengkapi karet pada bagian dalam koper untuk melindungi jari-jari si kecil saat mereka sedang mengemas barang.9. INTERNAL POCKETTerdapat kantong di dalam koper yang mudah diakses untuk menyimpan barang yang berharga.10. TEDDY BEAR SEATBELTSSabuk pengaman untuk menjaga isi di dalam koper tetap di tempatnya.Info ProdukVolume: 18 litres / 4 gallonsSize: 46 x 21 x 31 cmWeight: 1.7kg / 3.8lbMax Ride on Weight: 50kg / 110lb",0.98,0.99,1.0,TR356TBAA4XCOAANID-9814469,7953989.0,null,[],,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",False,[],Trunki,[],False,https://www.lazada.co.id,1.0,939000.0,final_price|rating
https://www.lazada.co.id/products/tas-travel-bag-kanvas-cars-tas-koper-jinjing-renang-car-i5909986823-s11380212085.html,Tas travel bag kanvas cars / tas koper jinjing / renang car,5.0,1.0,0.0,65000.0,IDR,"[""https://img.lazcdn.com/g/ot/lzd-client-service/e65ea6eca762d62dcd97b42b1a4f9856.jpeg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/ot/lzd-client-service/e65ea6eca762d62dcd97b42b1a4f9856.jpeg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ot/lzd-client-service/eb4511c82f47dde418f9287c966bd2bc.jpeg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ot/lzd-client-service/866e27acb237aa689c296cb814d76df7.jpeg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ot/lzd-client-service/94951f66c7e52893beed7816b67cdbc3.jpeg_80x80q80.jpg_.webp""]",DAIMURA STORE,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""No Brand""},{""name"":""SKU"",""value"":""5909986823_ID-11380212085""},{""name"":""Tipe Garansi"",""value"":""tidak ada jaminan""}]",koper anak yang bisa diduduki. koper anak laki laki karakter. koper murah dibawah 100 ribu. tas buat tempat baju renang. koper baju buat mudik murah,0.94,0.91,0.66,5909986823_ID-11380212085,5909986823.0,null,[],,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",False,[],No Brand,[],False,https://www.lazada.co.id,1.0,65000.0,final_price
https://www.lazada.co.id/products/justice-girls-happy-girl-hard-shell-suitcase-tas-anak-perempuan-i5429854432-s10802686641.html,Justice Girls Happy Girl Hard Shell Suitcase - Tas Anak Perempuan,0.0,0.0,1009000.0,958550.0,IDR,"[""https://img.lazcdn.com/g/p/41c0a9d26839eaeaa8b9213266e36a9f.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/41c0a9d26839eaeaa8b9213266e36a9f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cbf15213bd1129b2a6d0e2820f46ec53.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c6c685bd2ffd079781419aeeecbaffc6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/208941c251f18b523468894e07d2022e.jpg_120x120q80.jpg_.webp""]",Justice Kids,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Justice""},{""name"":""SKU"",""value"":""5429854432_ID-10802686641""}]",- Item #  7621503- Get rollin'! -  Go-everywhere suitcase -  Smile-worthy tie dye design on a sturdy hard shell -  Three interior zip pockets to keep her organized -  Four full-spin wheels -  Top and retractable handle -  14.75'' W x 4.5'' H x 9.75'' D-,0.98,0.7,1.0,5429854432_ID-10802686641,5429854432.0,"[""Multi""]","[{""name"":""Warna"",""variations"":[""Multi""]}]",Multi,"[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",True,"[""Belanja Rp20.000""]",Justice,"[{""name"":""Warna"",""value"":""Multi""}]",True,https://www.lazada.co.id,0.0,0.0,final_price
https://www.lazada.co.id/products/tas-koper-troli-lucu-anak-perempuan-garsel-harga-grosir-i125726947-s6724258027.html,TAS KOPER TROLI Lucu ANAK PEREMPUAN GARSEL HARGA GROSIR,4.0,4.0,0.0,165000.0,IDR,"[""https://img.lazcdn.com/g/p/9d00702fef4f02e6c1aa048b902fc361.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9d00702fef4f02e6c1aa048b902fc361.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/70c61cab53df6a0abcacbaf6a43999a5.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Se88fd50a6b584237a54c78be1ba60f6bh.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/465733fefe7a3fbe3cffd8b656239671.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4f6ab0dd8a0b8131ff333850dfdeefc0.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ba745f337a45c54dbccd6f1115763d44.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ac57cc6d6f6a6a44fa060a9a3afe9015.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sf0f7990ab8dd43e0b7f7cb934dba2d26t.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/mdc/ef69cc7e18a3bb4c43fb26633208d84b.jpg_80x80q80.jpg_.webp""]",Shoes Distribution,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Garsel Fashion""},{""name"":""SKU"",""value"":""125726947_ID-11441956643""},{""name"":""Bahan"",""value"":""Dolby""},{""name"":""Ukuran koper"",""value"":""16 - 19 inci""},{""name"":""Model"",""value"":""GWI 5872""},{""name"":""Material Case Koper"",""value"":""Softcase""},{""name"":""Tahan Air/Anti Air"",""value"":""Tahan Air""},{""name"":""Rekomendasi Pengguna"",""value"":""uniseks""},{""name"":""Tipe Garansi"",""value"":""Pemasok Garansi""},{""name"":""Masa Garansi"",""value"":""1 Bulan""}]",Garsel Fashion Softcase Dolby uniseks. tas koper mini untuk anak sekolah. tas sekolah model koper anak tk. koper baju yang bisa di naikin. tas koper anak yang bisa jalan. koper yg bisa di dudukin anak. BAHAN DOLBY. PANJANG 27 CM. TINGGI 34 CM. LEBAR 12 CM,0.81,0,0,125726947_ID-6724258027,125726947.0,"[""Merah Jambu"",""GWI 5912"",""GWI 6528"",""GWI 5874"",""KKM 6530"",""GWI 6529"",""Kuda Pony"",""Jagoan""]","[{""name"":""Warna"",""variations"":[""Merah Jambu"",""GWI 5912"",""GWI 6528"",""GWI 5874"",""KKM 6530"",""GWI 6529"",""Kuda Pony"",""Jagoan""]}]",GWI 5874,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""1 Bulan Pemasok Garansi""]",False,[],Garsel Fashion,"[{""name"":""Warna"",""value"":""GWI 5874""}]",False,https://www.lazada.co.id,17.0,2805000.0,final_price|rating
https://www.lazada.co.id/products/bontoy-strap-webbing-cream-i516708301-s707644899.html,Bontoy Strap Webbing Cream,0.0,0.0,0.0,75000.0,IDR,"[""https://img.lazcdn.com/g/p/fb20ab668099174c8ad5b6e13dd5ae68.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fb20ab668099174c8ad5b6e13dd5ae68.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c46aee74251dc6b70d52fd55f246c61e.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dd51b39166d7f5572a133f3271f8d206.jpg_80x80q80.jpg_.webp""]",Friggia,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Bontoy""},{""name"":""SKU"",""value"":""516708301_ID-707644899""},{""name"":""Model"",""value"":""Strap Webbing""},{""name"":""Tipe Garansi"",""value"":""tidak ada jaminan""}]","Strap dari bahan webbing untuk dipasangkan dengan Bontoy Traveller. Webbing merupakan bahan yang kuat dan tahan lama, sehingga cocok untuk menemani aktivitas Bontoy bila dibawa berpergian. Bila si Kecil sudah lelah untuk mengayuh atau menarik sendiri kopernya, Anda bisa membantunya dengan menarik melalui tali tambahan ini. Strap ini terbuat dari 2 bagian, dimana 1 bagian dapat dipanjangkan maupun dipendekkan sesuai kebutuhan si pengguna. Bagian tali yang pendek memudahkan melepaskan bagian yang panjang bila sedang tidak digunakan. Ayo lengkapi Bontoy Traveller Anda dengan strap ini",0,0,0,516708301_ID-707644899,516708301.0,"[""Krim""]","[{""name"":""Warna"",""variations"":[""Krim""]}]",Krim,"[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",True,[],Bontoy,"[{""name"":""Warna"",""value"":""Krim""}]",True,https://www.lazada.co.id,0.0,0.0,final_price
https://www.lazada.co.id/products/handel-lojel-warnahandel-koper-handel-koper-viber-sparepart-koper-i7578640280-s13988714256.html,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",4.6,15.0,0.0,43000.0,IDR,"[""https://img.lazcdn.com/g/ff/kf/S8a6c5b64363b4ac0b77f4da0a380d272G.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6528f0de8f96a55385205f67eddae8dc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a759a2ffdc3aa4cd9ae03a4e129424ea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d13792a23afb281ebe7fa4ba76b7a419.jpg_120x120q80.jpg_.webp""]",dewi05588,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Tidak Ada Merk""},{""name"":""SKU"",""value"":""7578640280_ID-14521834361""}]",Tidak Ada Merk. handle koper delsey 22 inc original. tas untuk les anak perempuan. pengganti handle koper lojel. handle koper pegangan 18 cm. koper baju buat mudik murah,0.96,1.0,1.0,7578640280_ID-13988714256,7578640280.0,null,"[{""name"":""HANDEL"",""variations"":[""lojel unggu"",""lojel light green"",""lojel kuning"",""lojel merah"",""lojel biru dongker"",""lojel biru muda"",""lojel biru tosca"",""lojel mocca"",""lojel coklat"",""lojel army"",""lojel orange"",""lojel peach"",""lojel white"",""lojel grey""]}]",,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",False,[],Tidak Ada Merk,"[{""name"":""HANDEL"",""value"":""lojel light green""}]",False,https://www.lazada.co.id,56.0,2408000.0,final_price|rating
https://www.lazada.co.id/products/tas-koper-troli-lucu-anak-perempuan-garsel-harga-grosir-i125726947-s6724258030.html,TAS KOPER TROLI Lucu ANAK PEREMPUAN GARSEL HARGA GROSIR,4.0,4.0,0.0,300000.0,IDR,"[""https://img.lazcdn.com/g/p/9d00702fef4f02e6c1aa048b902fc361.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9d00702fef4f02e6c1aa048b902fc361.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/70c61cab53df6a0abcacbaf6a43999a5.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Se88fd50a6b584237a54c78be1ba60f6bh.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/465733fefe7a3fbe3cffd8b656239671.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4f6ab0dd8a0b8131ff333850dfdeefc0.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ba745f337a45c54dbccd6f1115763d44.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ac57cc6d6f6a6a44fa060a9a3afe9015.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/ff/kf/Sf0f7990ab8dd43e0b7f7cb934dba2d26t.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/mdc/ef69cc7e18a3bb4c43fb26633208d84b.jpg_80x80q80.jpg_.webp""]",Shoes Distribution,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Garsel Fashion""},{""name"":""SKU"",""value"":""125726947_ID-11441956643""},{""name"":""Bahan"",""value"":""Dolby""},{""name"":""Ukuran koper"",""value"":""16 - 19 inci""},{""name"":""Model"",""value"":""GWI 5872""},{""name"":""Material Case Koper"",""value"":""Softcase""},{""name"":""Tahan Air/Anti Air"",""value"":""Tahan Air""},{""name"":""Rekomendasi Pengguna"",""value"":""uniseks""},{""name"":""Tipe Garansi"",""value"":""Pemasok Garansi""},{""name"":""Masa Garansi"",""value"":""1 Bulan""}]",Garsel Fashion Softcase Dolby uniseks. tas koper mini untuk anak sekolah. tas sekolah model koper anak tk. koper baju yang bisa di naikin. tas koper anak yang bisa jalan. koper yg bisa di dudukin anak. BAHAN DOLBY. PANJANG 27 CM. TINGGI 34 CM. LEBAR 12 CM,0.81,0,0,125726947_ID-6724258030,125726947.0,"[""Merah Jambu"",""GWI 5912"",""GWI 6528"",""GWI 5874"",""KKM 6530"",""GWI 6529"",""Kuda Pony"",""Jagoan""]","[{""name"":""Warna"",""variations"":[""Merah Jambu"",""GWI 5912"",""GWI 6528"",""GWI 5874"",""KKM 6530"",""GWI 6529"",""Kuda Pony"",""Jagoan""]}]",GWI 6528,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""1 Bulan Pemasok Garansi""]",False,[],Garsel Fashion,"[{""name"":""Warna"",""value"":""GWI 6528""}]",False,https://www.lazada.co.id,17.0,5100000.0,final_price|rating
https://www.lazada.co.id/products/justice-girls-paris-polka-dot-suitcase-tas-anak-perempuan-i5429824715-s10802648976.html,Justice Girls Paris Polka Dot Suitcase - Tas Anak Perempuan,0.0,0.0,799000.0,759050.0,IDR,"[""https://img.lazcdn.com/g/p/0d94a5f367cfd66bc3a5127050545ab8.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0d94a5f367cfd66bc3a5127050545ab8.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0db7e8cb12a186d53fbb7abae4b31a77.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c6c685bd2ffd079781419aeeecbaffc6.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/208941c251f18b523468894e07d2022e.jpg_80x80q80.jpg_.webp""]",Justice Kids,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Justice""},{""name"":""SKU"",""value"":""5429824715_ID-10802648976""}]",- Item #  1866758- Travel in style -  Go-everywhere suitcase in a pretty Parisian design -  Playful polka dot and heart accents -  Top handle or retractable handle to roll -  Interior features a zip mesh pouch and elastic straps to keep everything in it's place -  Double zip closure-  13.75'' W x 19.25'' H x 7.25'' D-,0.98,0.7,1.0,5429824715_ID-10802648976,5429824715.0,"[""Black""]","[{""name"":""Warna"",""variations"":[""Black""]}]",Black,"[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",True,"[""Belanja Rp550.000""]",Justice,"[{""name"":""Warna"",""value"":""Black""}]",True,https://www.lazada.co.id,0.0,0.0,final_price
https://www.lazada.co.id/products/handel-lojel-warnahandel-koper-handel-koper-viber-sparepart-koper-i7578640280-s14288476737.html,"HANDEL LOJEL WARNA,HANDEL KOPER, HANDEL KOPER VIBER, SPAREPART KOPER",4.6,15.0,0.0,43000.0,IDR,"[""https://img.lazcdn.com/g/ff/kf/S8a6c5b64363b4ac0b77f4da0a380d272G.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6528f0de8f96a55385205f67eddae8dc.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a759a2ffdc3aa4cd9ae03a4e129424ea.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d13792a23afb281ebe7fa4ba76b7a419.jpg_120x120q80.jpg_.webp""]",dewi05588,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Tidak Ada Merk""},{""name"":""SKU"",""value"":""7578640280_ID-14521834361""}]",Tidak Ada Merk. handle koper delsey 22 inc original. tas untuk les anak perempuan. pengganti handle koper lojel. handle koper pegangan 18 cm. koper baju buat mudik murah,0.96,1.0,1.0,7578640280_ID-14288476737,7578640280.0,null,"[{""name"":""HANDEL"",""variations"":[""lojel unggu"",""lojel light green"",""lojel kuning"",""lojel merah"",""lojel biru dongker"",""lojel biru muda"",""lojel biru tosca"",""lojel mocca"",""lojel coklat"",""lojel army"",""lojel orange"",""lojel peach"",""lojel white"",""lojel grey""]}]",,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",False,[],Tidak Ada Merk,"[{""name"":""HANDEL"",""value"":""lojel white""}]",False,https://www.lazada.co.id,56.0,2408000.0,final_price|rating
https://www.lazada.co.id/products/samsonite-koper-hardcase-proxis-spinner-5520-expandable-silver-i6949850626-s13162562607.html,Samsonite Koper Hardcase Proxis Spinner 55/20 Expandable - Silver,0.0,0.0,0.0,9990000.0,IDR,"[""https://img.lazcdn.com/g/p/da6eebda511d3aa2db01811493f97089.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/da6eebda511d3aa2db01811493f97089.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/35062dc8c2a6b55c6da1e3b51b7ffd1c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5891a8d0f6b7430464a02b295d66b385.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/8d7aa8c74df1de85b439f1223027ee36.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d0e9d6cb60c53ce5d62e979b34a595aa.jpg_120x120q80.jpg_.webp""]",Samsonite,"[""Tas & Travel"",""Tas Anak"",""Koper""]","[{""name"":""Merek"",""value"":""Samsonite""},{""name"":""SKU"",""value"":""6949850626_ID-13162562607""},{""name"":""Ukuran koper"",""value"":""20 - 24 inci""},{""name"":""Bahan"",""value"":""Polikarbonat""}]",Samsonite Polikarbonat. samsonite official store. Tote,0.97,1.0,1.0,6949850626_ID-13162562607,6949850626.0,null,[],,"[""Produk Original"",""Berubah Pikiran"",""30 Hari Gratis Pengembalian"",""Tidak ada garansi""]",True,"[""Belanja Rp3.500.000""]",Samsonite,[],True,https://www.lazada.co.id,0.0,0.0,final_price
https://www.lazada.co.id/products/transparant-airbag-laser-case-for-x-xs-xr-max-11-12-13-14-plus-pro-max-i7696384938-s14148478220.html,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,4.9,783.0,25000.0,9459.0,IDR,"[""https://img.lazcdn.com/g/p/9cc97776a7d4d91c7ba73d454478891e.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9cc97776a7d4d91c7ba73d454478891e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/461a046b80dbdb621173e45b0dc4e2d7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/518fa0190303bd666f2d2d737f422cec.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/07b0fdf8cc0ff270a8d7e4f310184090.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f5ddb5e12443697dfeb75e3d48db3afd.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d6d562c68c11441306a92dc02ac045b6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f8bcf0e38226734facb3ba51642b0f87.jpg_120x120q80.jpg_.webp""]",iCase Store's,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casing & Cover Tablet""]","[{""name"":""Merek"",""value"":""No Brand""},{""name"":""SKU"",""value"":""7696384938_ID-14418682003""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]",iphone 14 pro max original ibox. memberpress caseproof fullpack. casing earphone bluetooth i12. casing hp oppo a5s gantungan. casing hp iphone 14 pro max,0.97,0.99,1.0,7696384938_ID-14148478220,7696384938.0,"[""Laser Clear"",""Laser Purple"",""Laser Fuschia"",""Laser Tosca""]","[{""name"":""Warna"",""variations"":[""Laser Clear"",""Laser Purple"",""Laser Fuschia"",""Laser Tosca""]},{""name"":""Varian2"",""variations"":[""12/12 Pro"",""11 Pro"",""13"",""X/XS"",""12 Pro Max"",""Xs Max"",""13 Pro Max"",""11 Pro Max"",""13 Pro"",""XR"",""11"",""14"",""14 Plus"",""14 Pro"",""14 Pro Max""]}]",Laser Clear,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",False,"[""Belanja Rp30.000""]",No Brand,"[{""name"":""Warna"",""value"":""Laser Clear""},{""name"":""Varian2"",""value"":""13 Pro""}]",False,https://www.lazada.co.id,2277.0,21538143.0,reviews|number_sold|gmv
https://www.lazada.co.id/products/transparant-airbag-laser-case-for-x-xs-xr-max-11-12-13-14-plus-pro-max-i7696384938-s14418682001.html,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,4.9,783.0,25000.0,9459.0,IDR,"[""https://img.lazcdn.com/g/p/9cc97776a7d4d91c7ba73d454478891e.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9cc97776a7d4d91c7ba73d454478891e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/461a046b80dbdb621173e45b0dc4e2d7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/518fa0190303bd666f2d2d737f422cec.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/07b0fdf8cc0ff270a8d7e4f310184090.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f5ddb5e12443697dfeb75e3d48db3afd.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d6d562c68c11441306a92dc02ac045b6.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f8bcf0e38226734facb3ba51642b0f87.jpg_120x120q80.jpg_.webp""]",iCase Store's,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casing & Cover Tablet""]","[{""name"":""Merek"",""value"":""No Brand""},{""name"":""SKU"",""value"":""7696384938_ID-14418682003""},{""name"":""Jenis Garansi"",""value"":""tidak ada jaminan""}]",iphone 14 pro max original ibox. memberpress caseproof fullpack. casing earphone bluetooth i12. casing hp oppo a5s gantungan. casing hp iphone 14 pro max,0.97,0.99,1.0,7696384938_ID-14418682001,7696384938.0,"[""Laser Clear"",""Laser Purple"",""Laser Fuschia"",""Laser Tosca""]","[{""name"":""Warna"",""variations"":[""Laser Clear"",""Laser Purple"",""Laser Fuschia"",""Laser Tosca""]},{""name"":""Varian2"",""variations"":[""12/12 Pro"",""11 Pro"",""13"",""X/XS"",""12 Pro Max"",""Xs Max"",""13 Pro Max"",""11 Pro Max"",""13 Pro"",""XR"",""11"",""14"",""14 Plus"",""14 Pro"",""14 Pro Max""]}]",Laser Purple,"[""Berubah Pikiran"",""7 Hari Gratis Pengembalian"",""Tidak ada garansi""]",False,"[""Belanja Rp30.000""]",No Brand,"[{""name"":""Warna"",""value"":""Laser Purple""},{""name"":""Varian2"",""value"":""14 Pro Max""}]",False,https://www.lazada.co.id,2277.0,21538143.0,reviews|number_sold|gmv
